Usuario,TimeStamp,Emocion,Confianza_en_prediccion
t1,2026-03-07 22:52:06.379,neutral,0.5
t1,2026-03-07 22:52:06.443,sad,0.52
t1,2026-03-07 22:52:06.510,neutral,0.78
t1,2026-03-07 22:52:06.572,neutral,0.66
t1,2026-03-07 22:52:06.645,neutral,0.7
t1,2026-03-07 22:52:06.724,neutral,0.8
t1,2026-03-07 22:52:06.798,neutral,0.73
t1,2026-03-07 22:52:06.859,neutral,0.75
t1,2026-03-07 22:52:06.933,neutral,0.62
t1,2026-03-07 22:52:07.007,sad,0.71
t1,2026-03-07 22:52:07.078,neutral,0.71
t1,2026-03-07 22:52:07.146,neutral,0.64
t1,2026-03-07 22:52:07.213,neutral,0.84
t1,2026-03-07 22:52:07.276,neutral,0.58
t1,2026-03-07 22:52:07.344,neutral,0.87
t1,2026-03-07 22:52:07.411,neutral,0.7
t1,2026-03-07 22:52:07.476,neutral,0.64
t1,2026-03-07 22:52:07.549,neutral,0.79
t1,2026-03-07 22:52:07.615,neutral,0.73
t1,2026-03-07 22:52:07.678,neutral,0.76
t1,2026-03-07 22:52:07.745,sad,0.5
t1,2026-03-07 22:52:07.812,sad,0.46
t1,2026-03-07 22:52:07.877,sad,0.43
t1,2026-03-07 22:52:07.944,sad,0.43
t1,2026-03-07 22:52:08.010,neutral,0.5
t1,2026-03-07 22:52:08.077,neutral,0.81
t1,2026-03-07 22:52:08.141,neutral,0.58
t1,2026-03-07 22:52:08.213,neutral,0.69
t1,2026-03-07 22:52:08.282,neutral,0.59
t1,2026-03-07 22:52:08.347,neutral,0.54
t1,2026-03-07 22:52:08.421,neutral,0.75
t1,2026-03-07 22:52:08.493,neutral,0.6
t1,2026-03-07 22:52:08.569,neutral,0.69
t1,2026-03-07 22:52:08.639,neutral,0.55
t1,2026-03-07 22:52:08.719,sad,0.47
t1,2026-03-07 22:52:08.800,neutral,0.61
t1,2026-03-07 22:52:08.870,sad,0.45
t1,2026-03-07 22:52:08.942,neutral,0.6
t1,2026-03-07 22:52:09.013,neutral,0.52
t1,2026-03-07 22:52:09.076,sad,0.52
t1,2026-03-07 22:52:09.148,neutral,0.63
t1,2026-03-07 22:52:09.216,neutral,0.75
t1,2026-03-07 22:52:09.287,neutral,0.77
t1,2026-03-07 22:52:09.352,neutral,0.8
t1,2026-03-07 22:52:09.418,neutral,0.61
t1,2026-03-07 22:52:09.486,neutral,0.48
t1,2026-03-07 22:52:09.554,neutral,0.51
t1,2026-03-07 22:52:09.619,neutral,0.87
t1,2026-03-07 22:52:09.684,neutral,0.8
t1,2026-03-07 22:52:09.749,neutral,0.74
t1,2026-03-07 22:52:09.818,neutral,0.59
t1,2026-03-07 22:52:09.885,neutral,0.79
t1,2026-03-07 22:52:09.953,neutral,0.74
t1,2026-03-07 22:52:10.019,neutral,0.82
t1,2026-03-07 22:52:10.087,neutral,0.69
t1,2026-03-07 22:52:10.162,sad,0.42
t1,2026-03-07 22:52:10.225,angry,0.35
t1,2026-03-07 22:52:10.291,neutral,0.89
t1,2026-03-07 22:52:10.352,neutral,0.9
t1,2026-03-07 22:52:10.416,neutral,0.84
t1,2026-03-07 22:52:10.483,neutral,0.55
t1,2026-03-07 22:52:10.550,neutral,0.73
t1,2026-03-07 22:52:10.617,neutral,0.78
t1,2026-03-07 22:52:10.683,neutral,0.8
t1,2026-03-07 22:52:10.746,neutral,0.65
t1,2026-03-07 22:52:10.811,neutral,0.66
t1,2026-03-07 22:52:10.877,neutral,0.67
t1,2026-03-07 22:52:10.949,neutral,0.85
t1,2026-03-07 22:52:11.024,neutral,0.8
t1,2026-03-07 22:52:11.160,neutral,0.79
t1,2026-03-07 22:52:11.225,neutral,0.76
t1,2026-03-07 22:52:11.291,neutral,0.81
t1,2026-03-07 22:52:11.359,neutral,0.77
t1,2026-03-07 22:52:11.429,sad,0.6
t1,2026-03-07 22:52:11.492,sad,0.53
t1,2026-03-07 22:52:11.562,neutral,0.54
t1,2026-03-07 22:52:11.622,neutral,0.51
t1,2026-03-07 22:52:11.687,neutral,0.68
t1,2026-03-07 22:52:11.752,neutral,0.83
t1,2026-03-07 22:52:11.818,neutral,0.75
t1,2026-03-07 22:52:11.897,neutral,0.68
t1,2026-03-07 22:52:11.968,neutral,0.49
t1,2026-03-07 22:52:11.969,neutral,0.5
t1,2026-03-07 22:52:12.036,neutral,0.71
t1,2026-03-07 22:52:12.111,neutral,0.38
t1,2026-03-07 22:52:12.203,angry,0.4
t1,2026-03-07 22:52:12.279,neutral,0.42
t1,2026-03-07 22:52:12.343,angry,0.41
t1,2026-03-07 22:52:12.423,angry,0.58
t1,2026-03-07 22:52:12.501,angry,0.37
t1,2026-03-07 22:52:12.574,angry,0.47
t1,2026-03-07 22:52:12.638,sad,0.39
t1,2026-03-07 22:52:12.709,sad,0.37
t1,2026-03-07 22:52:12.778,neutral,0.45
t1,2026-03-07 22:52:12.844,neutral,0.55
t1,2026-03-07 22:52:12.910,neutral,0.51
t1,2026-03-07 22:52:12.980,neutral,0.38
t1,2026-03-07 22:52:13.065,neutral,0.55
t1,2026-03-07 22:52:13.146,neutral,0.75
t1,2026-03-07 22:52:13.230,sad,0.49
t1,2026-03-07 22:52:13.317,sad,0.6
t1,2026-03-07 22:52:13.398,neutral,0.43
t1,2026-03-07 22:52:13.478,sad,0.5
t1,2026-03-07 22:52:13.478,surprise,0.42
t1,2026-03-07 22:52:13.548,neutral,0.47
t1,2026-03-07 22:52:13.625,sad,0.62
t1,2026-03-07 22:52:13.694,neutral,0.55
t1,2026-03-07 22:52:13.771,sad,0.4
t1,2026-03-07 22:52:13.841,sad,0.52
t1,2026-03-07 22:52:13.914,sad,0.53
t1,2026-03-07 22:52:13.981,neutral,0.59
t1,2026-03-07 22:52:14.050,sad,0.4
t1,2026-03-07 22:52:14.127,sad,0.53
t1,2026-03-07 22:52:14.206,sad,0.45
t1,2026-03-07 22:52:14.278,neutral,0.48
t1,2026-03-07 22:52:14.346,neutral,0.52
t1,2026-03-07 22:52:14.413,neutral,0.46
t1,2026-03-07 22:52:14.491,sad,0.46
t1,2026-03-07 22:52:14.565,neutral,0.51
t1,2026-03-07 22:52:14.637,sad,0.38
t1,2026-03-07 22:52:14.710,neutral,0.63
t1,2026-03-07 22:52:14.780,neutral,0.69
t1,2026-03-07 22:52:14.848,sad,0.46
t1,2026-03-07 22:52:14.914,neutral,0.66
t1,2026-03-07 22:52:14.981,neutral,0.68
t1,2026-03-07 22:52:15.051,neutral,0.85
t1,2026-03-07 22:52:15.123,neutral,0.77
t1,2026-03-07 22:52:15.188,neutral,0.85
t1,2026-03-07 22:52:15.258,neutral,0.84
t1,2026-03-07 22:52:15.329,neutral,0.73
t1,2026-03-07 22:52:15.395,neutral,0.7
t1,2026-03-07 22:52:15.457,neutral,0.76
t1,2026-03-07 22:52:15.521,neutral,0.88
t1,2026-03-07 22:52:15.597,neutral,0.8
t1,2026-03-07 22:52:15.659,neutral,0.48
t1,2026-03-07 22:52:15.727,happy,0.46
t1,2026-03-07 22:52:15.786,happy,0.66
t1,2026-03-07 22:52:15.854,happy,0.87
t1,2026-03-07 22:52:15.909,neutral,0.42
t1,2026-03-07 22:52:15.965,neutral,0.69
t1,2026-03-07 22:52:16.023,neutral,0.67
t1,2026-03-07 22:52:16.085,neutral,0.7
t1,2026-03-07 22:52:16.164,happy,0.5
t1,2026-03-07 22:52:16.251,happy,0.74
t1,2026-03-07 22:52:16.311,happy,0.71
t1,2026-03-07 22:52:16.387,neutral,0.71
t1,2026-03-07 22:52:16.464,neutral,0.87
t1,2026-03-07 22:52:16.540,neutral,0.86
t1,2026-03-07 22:52:16.612,neutral,0.85
t1,2026-03-07 22:52:16.681,neutral,0.86
t1,2026-03-07 22:52:16.753,neutral,0.82
t1,2026-03-07 22:52:16.833,neutral,0.85
t1,2026-03-07 22:52:16.908,neutral,0.75
t1,2026-03-07 22:52:16.985,neutral,0.89
t1,2026-03-07 22:52:17.049,neutral,0.82
t1,2026-03-07 22:52:17.110,neutral,0.67
t1,2026-03-07 22:52:17.185,neutral,0.78
t1,2026-03-07 22:52:17.428,neutral,0.8
t1,2026-03-07 22:52:17.567,neutral,0.59
t1,2026-03-07 22:52:17.665,neutral,0.4
t1,2026-03-07 22:52:17.816,neutral,0.6
t1,2026-03-07 22:52:17.913,neutral,0.66
t1,2026-03-07 22:52:17.979,neutral,0.66
t1,2026-03-07 22:52:18.058,neutral,0.79
t1,2026-03-07 22:52:18.139,neutral,0.82
t1,2026-03-07 22:52:18.205,neutral,0.51
t1,2026-03-07 22:52:18.271,neutral,0.45
t1,2026-03-07 22:52:18.337,neutral,0.58
t1,2026-03-07 22:52:18.400,neutral,0.69
t1,2026-03-07 22:52:18.461,neutral,0.75
t1,2026-03-07 22:52:18.525,neutral,0.6
t1,2026-03-07 22:52:18.592,neutral,0.72
t1,2026-03-07 22:52:18.659,neutral,0.8
t1,2026-03-07 22:52:18.723,neutral,0.84
t1,2026-03-07 22:52:18.815,sad,0.56
t1,2026-03-07 22:52:18.955,neutral,0.59
t1,2026-03-07 22:52:19.029,neutral,0.49
t1,2026-03-07 22:52:19.091,angry,0.26
t1,2026-03-07 22:52:19.150,neutral,0.38
t1,2026-03-07 22:52:19.205,neutral,0.82
t1,2026-03-07 22:52:19.271,neutral,0.76
t1,2026-03-07 22:52:19.334,neutral,0.48
t1,2026-03-07 22:52:19.403,sad,0.55
t1,2026-03-07 22:52:19.471,sad,0.74
t1,2026-03-07 22:52:19.549,sad,0.59
t1,2026-03-07 22:52:19.628,sad,0.49
t1,2026-03-07 22:52:19.693,sad,0.39
t1,2026-03-07 22:52:19.763,neutral,0.51
t1,2026-03-07 22:52:19.830,neutral,0.39
t1,2026-03-07 22:52:19.895,neutral,0.51
t1,2026-03-07 22:52:19.960,sad,0.52
t1,2026-03-07 22:52:20.025,sad,0.35
t1,2026-03-07 22:52:20.090,neutral,0.46
t1,2026-03-07 22:52:20.155,neutral,0.44
t1,2026-03-07 22:52:20.221,neutral,0.49
t1,2026-03-07 22:52:20.287,neutral,0.5
t1,2026-03-07 22:52:20.354,neutral,0.5
t1,2026-03-07 22:52:20.423,neutral,0.55
t1,2026-03-07 22:52:20.490,neutral,0.74
t1,2026-03-07 22:52:20.557,neutral,0.55
t1,2026-03-07 22:52:20.621,neutral,0.65
t1,2026-03-07 22:52:20.687,neutral,0.7
t1,2026-03-07 22:52:20.753,neutral,0.49
t1,2026-03-07 22:52:20.819,sad,0.55
t1,2026-03-07 22:52:20.886,neutral,0.59
t1,2026-03-07 22:52:20.959,neutral,0.62
t1,2026-03-07 22:52:21.033,neutral,0.67
t1,2026-03-07 22:52:21.105,neutral,0.49
t1,2026-03-07 22:52:21.173,neutral,0.79
t1,2026-03-07 22:52:21.240,neutral,0.61
t1,2026-03-07 22:52:21.302,neutral,0.46
t1,2026-03-07 22:52:21.371,neutral,0.58
t1,2026-03-07 22:52:21.438,neutral,0.61
t1,2026-03-07 22:52:21.503,neutral,0.57
t1,2026-03-07 22:52:21.567,sad,0.85
t1,2026-03-07 22:52:21.634,sad,0.68
t1,2026-03-07 22:52:21.696,neutral,0.54
t1,2026-03-07 22:52:21.769,neutral,0.56
t1,2026-03-07 22:52:21.769,sad,0.42
t1,2026-03-07 22:52:21.833,neutral,0.49
t1,2026-03-07 22:52:21.898,neutral,0.7
t1,2026-03-07 22:52:21.969,neutral,0.69
t1,2026-03-07 22:52:22.034,sad,0.41
t1,2026-03-07 22:52:22.098,neutral,0.49
t1,2026-03-07 22:52:22.163,sad,0.62
t1,2026-03-07 22:52:22.226,sad,0.39
t1,2026-03-07 22:52:22.292,sad,0.46
t1,2026-03-07 22:52:22.363,sad,0.47
t1,2026-03-07 22:52:22.437,neutral,0.48
t1,2026-03-07 22:52:22.510,sad,0.44
t1,2026-03-07 22:52:22.581,sad,0.51
t1,2026-03-07 22:52:22.658,sad,0.52
t1,2026-03-07 22:52:22.728,sad,0.51
t1,2026-03-07 22:52:22.803,neutral,0.43
t1,2026-03-07 22:52:22.870,neutral,0.47
t1,2026-03-07 22:52:22.933,neutral,0.61
t1,2026-03-07 22:52:22.997,sad,0.46
t1,2026-03-07 22:52:23.066,sad,0.62
t1,2026-03-07 22:52:23.142,neutral,0.44
t1,2026-03-07 22:52:23.210,neutral,0.5
t1,2026-03-07 22:52:23.275,sad,0.65
t1,2026-03-07 22:52:23.338,sad,0.73
t1,2026-03-07 22:52:23.402,sad,0.59
t1,2026-03-07 22:52:23.464,neutral,0.65
t1,2026-03-07 22:52:23.528,neutral,0.42
t1,2026-03-07 22:52:23.592,neutral,0.6
t1,2026-03-07 22:52:23.659,neutral,0.84
t1,2026-03-07 22:52:23.722,neutral,0.69
t1,2026-03-07 22:52:23.722,angry,0.26
t1,2026-03-07 22:52:23.792,neutral,0.77
t1,2026-03-07 22:52:23.855,neutral,0.87
t1,2026-03-07 22:52:23.922,neutral,0.9
t1,2026-03-07 22:52:23.990,neutral,0.76
t1,2026-03-07 22:52:24.056,happy,0.44
t1,2026-03-07 22:52:24.121,neutral,0.72
t1,2026-03-07 22:52:24.321,neutral,0.73
t1,2026-03-07 22:52:24.446,neutral,0.56
t1,2026-03-07 22:52:24.511,neutral,0.71
t1,2026-03-07 22:52:24.576,neutral,0.87
t1,2026-03-07 22:52:24.642,neutral,0.84
t1,2026-03-07 22:52:24.706,neutral,0.84
t1,2026-03-07 22:52:24.770,neutral,0.8
t1,2026-03-07 22:52:24.834,neutral,0.83
t1,2026-03-07 22:52:25.085,neutral,0.88
t1,2026-03-07 22:52:25.155,neutral,0.72
t1,2026-03-07 22:52:25.218,neutral,0.66
t1,2026-03-07 22:52:25.288,neutral,0.56
t1,2026-03-07 22:52:25.354,neutral,0.63
t1,2026-03-07 22:52:25.422,neutral,0.57
t1,2026-03-07 22:52:25.482,neutral,0.74
t1,2026-03-07 22:52:25.547,neutral,0.83
t1,2026-03-07 22:52:25.617,neutral,0.72
t1,2026-03-07 22:52:25.679,neutral,0.79
t1,2026-03-07 22:52:25.744,neutral,0.72
t1,2026-03-07 22:52:25.809,neutral,0.74
t1,2026-03-07 22:52:25.874,neutral,0.72
t1,2026-03-07 22:52:25.942,neutral,0.8
t1,2026-03-07 22:52:26.005,neutral,0.66
t1,2026-03-07 22:52:26.072,neutral,0.71
t1,2026-03-07 22:52:26.135,neutral,0.71
t1,2026-03-07 22:52:26.206,neutral,0.72
t1,2026-03-07 22:52:26.276,neutral,0.58
t1,2026-03-07 22:52:26.351,neutral,0.78
t1,2026-03-07 22:52:26.412,neutral,0.74
t1,2026-03-07 22:52:26.485,sad,0.58
t1,2026-03-07 22:52:26.553,neutral,0.74
t1,2026-03-07 22:52:26.617,neutral,0.59
t1,2026-03-07 22:52:26.684,neutral,0.77
t1,2026-03-07 22:52:26.755,neutral,0.68
t1,2026-03-07 22:52:26.819,neutral,0.58
t1,2026-03-07 22:52:26.889,neutral,0.65
t1,2026-03-07 22:52:26.960,neutral,0.68
t1,2026-03-07 22:52:27.033,neutral,0.68
t1,2026-03-07 22:52:27.107,sad,0.52
t1,2026-03-07 22:52:27.185,neutral,0.5
t1,2026-03-07 22:52:27.261,neutral,0.53
t1,2026-03-07 22:52:27.334,neutral,0.51
t1,2026-03-07 22:52:27.413,sad,0.55
t1,2026-03-07 22:52:27.486,neutral,0.44
t1,2026-03-07 22:52:27.557,neutral,0.55
t1,2026-03-07 22:52:27.630,sad,0.62
t1,2026-03-07 22:52:27.699,neutral,0.63
t1,2026-03-07 22:52:27.763,neutral,0.58
t1,2026-03-07 22:52:27.837,neutral,0.75
t1,2026-03-07 22:52:27.901,neutral,0.55
t1,2026-03-07 22:52:27.966,neutral,0.76
t1,2026-03-07 22:52:28.032,neutral,0.61
t1,2026-03-07 22:52:28.094,neutral,0.56
t1,2026-03-07 22:52:28.160,neutral,0.52
t1,2026-03-07 22:52:28.221,neutral,0.64
t1,2026-03-07 22:52:28.285,neutral,0.56
t1,2026-03-07 22:52:28.357,sad,0.56
t1,2026-03-07 22:52:28.422,neutral,0.64
t1,2026-03-07 22:52:28.486,neutral,0.53
t1,2026-03-07 22:52:28.550,neutral,0.74
t1,2026-03-07 22:52:28.634,neutral,0.54
t1,2026-03-07 22:52:28.708,sad,0.48
t1,2026-03-07 22:52:28.775,neutral,0.53
t1,2026-03-07 22:52:28.838,neutral,0.59
t1,2026-03-07 22:52:28.905,neutral,0.59
t1,2026-03-07 22:52:28.973,neutral,0.54
t1,2026-03-07 22:52:29.036,neutral,0.81
t1,2026-03-07 22:52:29.097,neutral,0.68
t1,2026-03-07 22:52:29.097,sad,0.39
t1,2026-03-07 22:52:29.163,neutral,0.45
t1,2026-03-07 22:52:29.223,neutral,0.85
t1,2026-03-07 22:52:29.289,neutral,0.79
t1,2026-03-07 22:52:29.352,neutral,0.76
t1,2026-03-07 22:52:29.415,neutral,0.71
t1,2026-03-07 22:52:29.480,neutral,0.89
t1,2026-03-07 22:52:29.546,neutral,0.73
t1,2026-03-07 22:52:29.740,neutral,0.83
t1,2026-03-07 22:52:29.806,neutral,0.6
t1,2026-03-07 22:52:29.869,neutral,0.89
t1,2026-03-07 22:52:29.935,neutral,0.72
t1,2026-03-07 22:52:29.993,neutral,0.85
t1,2026-03-07 22:52:30.124,neutral,0.8
t1,2026-03-07 22:52:30.190,neutral,0.91
t1,2026-03-07 22:52:30.259,neutral,0.85
t1,2026-03-07 22:52:30.259,sad,0.45
t1,2026-03-07 22:52:30.333,neutral,0.76
t1,2026-03-07 22:52:30.401,neutral,0.71
t1,2026-03-07 22:52:30.469,neutral,0.74
t1,2026-03-07 22:52:30.531,neutral,0.69
t1,2026-03-07 22:52:30.600,neutral,0.73
t1,2026-03-07 22:52:30.675,neutral,0.84
t1,2026-03-07 22:52:30.744,neutral,0.59
t1,2026-03-07 22:52:30.805,neutral,0.7
t1,2026-03-07 22:52:30.876,neutral,0.47
t1,2026-03-07 22:52:30.940,neutral,0.6
t1,2026-03-07 22:52:31.005,sad,0.42
t1,2026-03-07 22:52:31.069,neutral,0.72
t1,2026-03-07 22:52:31.142,neutral,0.63
t1,2026-03-07 22:52:31.208,sad,0.47
t1,2026-03-07 22:52:31.270,neutral,0.61
t1,2026-03-07 22:52:31.333,neutral,0.49
t1,2026-03-07 22:52:31.400,neutral,0.53
t1,2026-03-07 22:52:31.465,sad,0.47
t1,2026-03-07 22:52:31.532,sad,0.57
t1,2026-03-07 22:52:31.597,neutral,0.67
t1,2026-03-07 22:52:31.660,neutral,0.7
t1,2026-03-07 22:52:31.733,neutral,0.69
t1,2026-03-07 22:52:31.805,neutral,0.64
t1,2026-03-07 22:52:31.889,neutral,0.67
t1,2026-03-07 22:52:31.958,sad,0.53
t1,2026-03-07 22:52:32.038,neutral,0.72
t1,2026-03-07 22:52:32.107,sad,0.44
t1,2026-03-07 22:52:32.178,neutral,0.54
t1,2026-03-07 22:52:32.248,neutral,0.44
t1,2026-03-07 22:52:32.313,sad,0.46
t1,2026-03-07 22:52:32.376,neutral,0.69
t1,2026-03-07 22:52:32.435,neutral,0.56
t1,2026-03-07 22:52:32.496,neutral,0.57
t1,2026-03-07 22:52:32.560,sad,0.51
t1,2026-03-07 22:52:32.622,neutral,0.59
t1,2026-03-07 22:52:32.687,neutral,0.47
t1,2026-03-07 22:52:32.749,neutral,0.63
t1,2026-03-07 22:52:32.812,neutral,0.53
t1,2026-03-07 22:52:32.879,neutral,0.57
t1,2026-03-07 22:52:32.946,neutral,0.55
t1,2026-03-07 22:52:33.014,neutral,0.61
t1,2026-03-07 22:52:33.077,neutral,0.55
t1,2026-03-07 22:52:33.149,sad,0.5
t1,2026-03-07 22:52:33.214,neutral,0.65
t1,2026-03-07 22:52:33.286,neutral,0.56
t1,2026-03-07 22:52:33.353,sad,0.53
t1,2026-03-07 22:52:33.420,sad,0.66
t1,2026-03-07 22:52:33.480,neutral,0.56
t1,2026-03-07 22:52:33.543,neutral,0.75
t1,2026-03-07 22:52:33.604,sad,0.56
t1,2026-03-07 22:52:33.663,sad,0.51
t1,2026-03-07 22:52:33.733,neutral,0.57
t1,2026-03-07 22:52:33.804,neutral,0.47
t1,2026-03-07 22:52:33.865,neutral,0.66
t1,2026-03-07 22:52:33.945,sad,0.49
t1,2026-03-07 22:52:34.024,neutral,0.65
t1,2026-03-07 22:52:34.101,neutral,0.6
t1,2026-03-07 22:52:34.162,neutral,0.55
t1,2026-03-07 22:52:34.228,sad,0.52
t1,2026-03-07 22:52:34.297,sad,0.48
t1,2026-03-07 22:52:34.365,neutral,0.57
t1,2026-03-07 22:52:34.429,sad,0.5
t1,2026-03-07 22:52:34.501,neutral,0.51
t1,2026-03-07 22:52:34.568,sad,0.63
t1,2026-03-07 22:52:34.641,sad,0.49
t1,2026-03-07 22:52:34.708,sad,0.69
t1,2026-03-07 22:52:34.772,sad,0.61
t1,2026-03-07 22:52:34.843,sad,0.54
t1,2026-03-07 22:52:34.921,sad,0.56
t1,2026-03-07 22:52:34.987,sad,0.55
t1,2026-03-07 22:52:35.054,sad,0.66
t1,2026-03-07 22:52:35.122,sad,0.62
t1,2026-03-07 22:52:35.198,sad,0.62
t1,2026-03-07 22:52:35.261,sad,0.72
t1,2026-03-07 22:52:35.326,neutral,0.5
t1,2026-03-07 22:52:35.389,neutral,0.52
t1,2026-03-07 22:52:35.452,sad,0.59
t1,2026-03-07 22:52:35.513,neutral,0.59
t1,2026-03-07 22:52:35.582,sad,0.48
t1,2026-03-07 22:52:35.646,neutral,0.49
t1,2026-03-07 22:52:35.707,neutral,0.51
t1,2026-03-07 22:52:35.772,neutral,0.71
t1,2026-03-07 22:52:35.838,neutral,0.81
t1,2026-03-07 22:52:35.905,neutral,0.88
t1,2026-03-07 22:52:35.975,neutral,0.92
t1,2026-03-07 22:52:36.040,neutral,0.79
t1,2026-03-07 22:52:36.108,neutral,0.87
t1,2026-03-07 22:52:36.177,neutral,0.92
t1,2026-03-07 22:52:36.242,neutral,0.91
t1,2026-03-07 22:52:36.311,neutral,0.68
t1,2026-03-07 22:52:36.387,neutral,0.83
t1,2026-03-07 22:52:36.467,neutral,0.77
t1,2026-03-07 22:52:36.546,neutral,0.46
t1,2026-03-07 22:52:36.623,neutral,0.57
t1,2026-03-07 22:52:36.694,neutral,0.48
t1,2026-03-07 22:52:36.762,sad,0.47
t1,2026-03-07 22:52:36.835,neutral,0.71
t1,2026-03-07 22:52:36.899,happy,0.27
t1,2026-03-07 22:52:36.964,happy,0.43
t1,2026-03-07 22:52:37.019,happy,0.61
t1,2026-03-07 22:52:37.075,happy,0.8
t1,2026-03-07 22:52:37.131,happy,0.82
t1,2026-03-07 22:52:37.191,happy,0.88
t1,2026-03-07 22:52:37.254,happy,0.78
t1,2026-03-07 22:52:37.314,happy,0.66
t1,2026-03-07 22:52:37.371,happy,0.89
t1,2026-03-07 22:52:37.432,happy,0.75
t1,2026-03-07 22:52:37.496,happy,0.66
t1,2026-03-07 22:52:37.576,happy,0.81
t1,2026-03-07 22:52:37.644,happy,0.99
t1,2026-03-07 22:52:37.707,happy,0.9
t1,2026-03-07 22:52:37.771,happy,0.53
t1,2026-03-07 22:52:37.828,surprise,0.73
t1,2026-03-07 22:52:37.888,happy,0.95
t1,2026-03-07 22:52:37.956,happy,0.76
t1,2026-03-07 22:52:38.015,happy,1.0
t1,2026-03-07 22:52:38.087,happy,1.0
t1,2026-03-07 22:52:38.087,neutral,0.3
t1,2026-03-07 22:52:38.160,happy,0.7
t1,2026-03-07 22:52:38.223,happy,0.66
t1,2026-03-07 22:52:38.290,happy,0.68
t1,2026-03-07 22:52:38.412,sad,0.33
t1,2026-03-07 22:52:38.476,sad,0.62
t1,2026-03-07 22:52:38.536,sad,0.46
t1,2026-03-07 22:52:38.593,sad,0.36
t1,2026-03-07 22:52:38.652,happy,0.31
t1,2026-03-07 22:52:38.715,happy,0.86
t1,2026-03-07 22:52:38.778,happy,0.83
t1,2026-03-07 22:52:38.844,sad,0.49
t1,2026-03-07 22:52:38.910,sad,0.37
t1,2026-03-07 22:52:38.972,sad,0.35
t1,2026-03-07 22:52:39.037,sad,0.36
t1,2026-03-07 22:52:39.099,happy,0.43
t1,2026-03-07 22:52:39.165,happy,0.67
t1,2026-03-07 22:52:39.226,happy,0.89
t1,2026-03-07 22:52:39.295,happy,0.71
t1,2026-03-07 22:52:39.361,happy,0.94
t1,2026-03-07 22:52:39.428,happy,0.82
t1,2026-03-07 22:52:39.498,happy,0.91
t1,2026-03-07 22:52:39.582,neutral,0.69
t1,2026-03-07 22:52:39.657,neutral,0.86
t1,2026-03-07 22:52:39.726,neutral,0.78
t1,2026-03-07 22:52:39.792,neutral,0.81
t1,2026-03-07 22:52:39.867,neutral,0.71
t1,2026-03-07 22:52:39.937,neutral,0.56
t1,2026-03-07 22:52:40.004,neutral,0.52
t1,2026-03-07 22:52:40.071,neutral,0.64
t1,2026-03-07 22:52:40.138,neutral,0.58
t1,2026-03-07 22:52:40.204,neutral,0.7
t1,2026-03-07 22:52:40.275,neutral,0.61
t1,2026-03-07 22:52:40.339,sad,0.63
t1,2026-03-07 22:52:40.402,sad,0.42
t1,2026-03-07 22:52:40.465,neutral,0.67
t1,2026-03-07 22:52:40.533,neutral,0.63
t1,2026-03-07 22:52:40.598,neutral,0.67
t1,2026-03-07 22:52:40.660,neutral,0.56
t1,2026-03-07 22:52:40.723,neutral,0.67
t1,2026-03-07 22:52:40.783,sad,0.41
t1,2026-03-07 22:52:40.851,neutral,0.46
t1,2026-03-07 22:52:40.912,sad,0.55
t1,2026-03-07 22:52:40.969,neutral,0.65
t1,2026-03-07 22:52:41.042,sad,0.49
t1,2026-03-07 22:52:41.042,sad,0.46
t1,2026-03-07 22:52:41.115,neutral,0.48
t1,2026-03-07 22:52:41.182,sad,0.39
t1,2026-03-07 22:52:41.248,neutral,0.57
t1,2026-03-07 22:52:41.318,neutral,0.44
t1,2026-03-07 22:52:41.386,neutral,0.45
t1,2026-03-07 22:52:41.457,neutral,0.61
t1,2026-03-07 22:52:41.528,sad,0.45
t1,2026-03-07 22:52:41.597,neutral,0.59
t1,2026-03-07 22:52:41.659,neutral,0.51
t1,2026-03-07 22:52:41.727,sad,0.57
t1,2026-03-07 22:52:41.792,neutral,0.43
t1,2026-03-07 22:52:41.855,sad,0.62
t1,2026-03-07 22:52:41.916,sad,0.64
t1,2026-03-07 22:52:41.982,sad,0.82
t1,2026-03-07 22:52:42.050,sad,0.8
t1,2026-03-07 22:52:42.115,sad,0.56
t1,2026-03-07 22:52:42.178,sad,0.62
t1,2026-03-07 22:52:42.237,neutral,0.47
t1,2026-03-07 22:52:42.293,sad,0.51
t1,2026-03-07 22:52:42.343,sad,0.68
t1,2026-03-07 22:52:42.404,neutral,0.5
t1,2026-03-07 22:52:42.473,sad,0.51
t1,2026-03-07 22:52:42.531,sad,0.56
t1,2026-03-07 22:52:42.590,neutral,0.64
t1,2026-03-07 22:52:42.648,neutral,0.8
t1,2026-03-07 22:52:42.710,sad,0.44
t1,2026-03-07 22:52:42.779,neutral,0.51
t1,2026-03-07 22:52:42.841,neutral,0.67
t1,2026-03-07 22:52:42.906,neutral,0.69
t1,2026-03-07 22:52:42.965,neutral,0.49
t1,2026-03-07 22:52:43.028,neutral,0.49
t1,2026-03-07 22:52:43.089,neutral,0.58
t1,2026-03-07 22:52:43.154,sad,0.5
t1,2026-03-07 22:52:43.215,neutral,0.49
t1,2026-03-07 22:52:43.278,neutral,0.64
t1,2026-03-07 22:52:43.342,neutral,0.68
t1,2026-03-07 22:52:43.411,neutral,0.54
t1,2026-03-07 22:52:43.476,sad,0.6
t1,2026-03-07 22:52:43.542,neutral,0.46
t1,2026-03-07 22:52:43.602,neutral,0.58
